fert,noninh,fertsub,hh_landaccess,numadults,district,hh_couple,sea_group,hh_number_cattle,hh_aindex,female_agriculture
0,0,1,2.5625,5.02,407,1,174,0,-0.07103703171014786,NA
100,0,1,2,4.12,407,0,177,0,0.1536550521850586,NA
0,0,1,0.8125,0.74,407,0,181,0,-0.4916630983352661,NA
0,1,1,1.3125,1.5866666666666667,407,0,175,1,-0.4916630983352661,NA
0,0,1,6.5,2.52,403,1,157,0,-0.36882948875427246,NA
0,0,1,0.4375,2.76,407,0,174,0,-0.4916630983352661,NA
3200,0,1,10.75,5.4399999999999995,407,1,177,0,-0.1938706636428833,NA
0,0,1,0.0625,2.3000000000000003,407,1,177,0,0.03082142397761345,NA
0,0,1,1.1875,3.4,407,1,177,0,-0.1938706636428833,NA
0,0,1,2.375,3.14,407,1,178,0,-0.1938706636428833,NA
0,0,1,6.5,3.62,407,0,178,0,-0.4916630983352661,NA
100,0,1,2.6550000000000002,5.628333333333333,403,1,149,0,0.1536550521850586,NA
0,1,1,2.3125,3.6766666666666667,407,1,175,0,-0.1938706636428833,NA
0,0,1,0.4375,3.92,407,0,177,0,-0.4916630983352661,NA
0,0,1,0.625,7.96,407,1,174,0,-0.1938706636428833,NA
0,0,1,2.1875,5.92,407,1,177,0,-0.36882948875427246,NA
0,0,1,1.625,6.26,407,1,174,0,-0.1938706636428833,NA
0,1,1,1,1.58,407,1,175,0,-0.4916630983352661,NA
100,0,1,1.6875,7.496666666666667,407,1,177,0,-0.36882948875427246,NA
0,0,1,0.625,4.36,407,0,174,0,-0.4916630983352661,NA
0,0,1,0.625,2.3066666666666666,407,1,176,0,-0.31670427322387695,NA
0,0,1,0.5,4.33,407,1,176,0,-0.4916630983352661,NA
0,0,1,0.6875,4.47,407,1,177,0,-0.4916630983352661,NA
0,0,1,0.375,1.48,407,0,176,0,-0.4916630983352661,NA
300,0,1,2,5.7,407,1,177,0,0.27648866176605225,NA
0,1,1,0.9375,4.696666666666667,407,1,175,0,-0.36882948875427246,NA
0,1,1,2.77,1.54,407,0,175,0,-0.4916630983352661,NA
0,0,1,1.0625,5.879999999999999,407,1,177,0,-0.36882948875427246,NA
0,1,1,1,3.0566666666666666,407,1,175,0,-0.1938706636428833,NA
100,0,1,3.1875,6.84,407,1,174,0,-0.1938706636428833,NA
0,0,1,0.875,7.125,407,1,177,0,-0.31670427322387695,NA
0,0,1,7.3125,9.48,407,1,177,0,-0.1938706636428833,NA
0,1,1,1.5625,5.279999999999999,407,1,175,0,-0.36882948875427246,NA
0,0,1,1.7025000000000001,5.42,208,0,60,0,-0.4916630983352661,0
50,1,1,1.155,5.951666666666666,103,1,14,0,0.03082142397761345,0
0,0,0,1,6.010000000000001,206,1,54,0,-0.1938706636428833,0
0,0,1,52.25,2.6933333333333334,208,0,61,0,-0.4916630983352661,0
100,0,0,0.5,8.02,205,1,50,0,-0.07103703171014786,0
100,0,1,0.935,7.24,208,0,59,0,-0.31670427322387695,0
0,0,0,0.75,6.09,706,1,299,0,-0.1938706636428833,0
800,0,1,7.125,4.359999999999999,208,1,61,0,0.5386483669281006,0
0,0,0,0.5,4.44,206,1,54,0,-0.36882948875427246,0
0,0,0,1.125,5.22,206,1,52,0,-0.1938706636428833,0
200,0,1,4.0625,3.828333333333333,208,1,60,0,-0.1938706636428833,0
600,1,1,26.25,1.58,207,0,58,0,-0.4916630983352661,0
400,0,0,0.75,7.08,706,1,293,0,0.27648866176605225,0
0,0,0,0,0.74,706,0,293,0,-0.4916630983352661,0
0,0,0,1,4.04,706,1,299,0,-0.4916630983352661,0
200,0,1,5.75,4.3,209,1,64,0,0.1536550521850586,0
0,0,1,0.5,7.66,703,0,284,0,-0.24599586427211761,0
0,0,0,0.875,2.88,706,1,299,0,-0.1441373974084854,0
0,0,0,1.5,6.76,706,1,293,0,0.27648866176605225,0
0,0,0,0.5,3.42,706,0,293,0,-0.4916630983352661,0
0,0,1,1.25,2.7199999999999998,207,1,57,0,-0.36882948875427246,0
0,0,1,5.75,8.27,208,1,62,0,0.1536550521850586,0
0,0,1,0,2.28,208,1,60,0,-0.31670427322387695,0
150,0,1,9,2.728333333333333,208,0,60,5,0.3933274745941162,0
0,0,1,1.5,2.54,706,1,295,0,-0.1938706636428833,0
700,0,1,152.8125,2.3,207,1,55,5,2.964529037475586,0
200,0,1,1.5,2.92,206,1,53,0,0.1536550521850586,0
100,0,1,4,6.180000000000001,208,1,61,0,0.1536550521850586,0
0,0,0,1.5,4.359999999999999,206,0,54,0,-0.07103703171014786,0
100,0,0,0.75,3.74,706,1,293,0,-0.07103703171014786,0
500,0,1,3.4050000000000002,7.6,208,0,59,0,-0.4916630983352661,0
0,0,1,6,2.74,208,0,59,0,-0.4916630983352661,0
0,0,1,4,3.5,208,1,60,0,-0.1938706636428833,0
0,0,0,8.375,6,206,0,54,0,-0.31670427322387695,0
100,1,0,6.49,3.96,103,1,20,0,1.0420945882797241,0
200,0,1,0.75,3.2199999999999998,206,1,53,0,2.738173246383667,0
0,0,1,1.5,0.84,207,0,56,0,-0.36882948875427246,0
0,0,0,1,6.91,206,0,54,0,-0.07103703171014786,0
0,0,1,0.5,2.708333333333333,206,1,51,0,-0.1938706636428833,0
0,0,0,5.625,4.7,206,1,54,0,0.3993223011493683,0
1400,0,0,4,5.816666666666666,706,1,293,0,0.9027684926986694,0
50,0,0,1,3.4000000000000004,706,1,293,0,0.1536550521850586,0
0,0,0,0.5,0.74,206,0,54,0,-0.4916630983352661,0
250,0,1,2.75,4.3999999999999995,207,1,55,0,-0.07103703171014786,0
0,0,0,0.625,4.5,706,1,299,0,-0.1441373974084854,0
200,0,1,1,1.8599999999999999,207,0,55,0,-0.1938706636428833,0
350,0,0,5.5,4.38,206,1,54,0,0.5552427768707275,0
0,0,1,4.5,6.140000000000001,208,0,62,0,-0.4916630983352661,0
240,1,1,2.75,5.18,207,0,58,0,-0.31670427322387695,0
200,0,1,2,3.3466666666666667,208,1,59,0,-0.1938706636428833,0
100,0,1,0.25,5.38,202,1,43,0,-0.1938706636428833,0
0,0,1,4.875,3.5999999999999996,209,1,64,0,-0.1938706636428833,0
0,0,1,3.81,1.66,207,1,55,0,0.4786934554576874,0
600,0,1,15,2.6799999999999997,208,0,62,0,0.27648866176605225,0
0,0,1,0.25,6.75,207,1,56,0,-0.1938706636428833,0
0,0,1,7.25,3.345,209,1,64,0,0.1536550521850586,0
0,0,0,0.375,2.71,206,1,52,0,-0.4916630983352661,0
0,0,1,0.405,1.54,208,0,59,0,-0.4916630983352661,0
0,0,1,1.215,2.58,101,0,1,0,-0.1938706636428833,0
100,0,1,0.5,6.113333333333333,206,0,53,0,0.8511600494384766,0
400,0,1,1,1.74,706,0,295,0,0.1536550521850586,0
200,0,1,12.5,5.140000000000001,207,1,55,0,-0.07103703171014786,0
0,1,0,1.75,2.52,604,1,216,0,-0.1938706636428833,0
0,0,1,2.25,3.6,201,1,41,0,-0.021303776651620865,0
0,0,1,5.775,4.279999999999999,306,1,117,0,0.03082142397761345,0
0,0,0,2,4.833333333333333,206,0,54,0,-0.31670427322387695,0
0,0,1,1.9475000000000002,5.08,208,1,59,0,-0.1938706636428833,0
200,0,0,1.25,3.8983333333333334,206,1,54,0,-0.07103703171014786,0
0,1,1,7,3.04,207,1,58,0,-0.1938706636428833,0
1200,0,1,10.905000000000001,5.25,208,1,62,0,0.17463020980358124,0
0,0,0,4,5,206,1,54,0,-0.1938706636428833,0
100,0,1,0.75,6.859999999999999,207,0,56,0,-0.021303776651620865,0
0,0,1,3.5,6.04,208,1,60,0,-0.31670427322387695,0
0,0,0,0.5,4.16,706,0,293,0,-0.1938706636428833,0
800,0,1,7,6.08,208,1,59,3,2.4619603157043457,0
0,0,1,2,5.609999999999999,103,1,19,0,-0.4916630983352661,0
0,0,1,0.655,4.539999999999999,101,1,1,0,-0.1938706636428833,0
0,0,1,0.75,2.7,201,1,41,0,-0.4916630983352661,0
0,0,0,0.5,4.24,706,1,294,0,-0.1441373974084854,0
0,0,1,3.875,1.62,208,0,59,0,-0.31670427322387695,0
150,0,0,1.5,3.6399999999999997,706,1,293,0,0.17463020980358124,0
200,0,1,2.0125,3.89,207,0,55,0,0.05179658904671669,0
0,0,1,7.155,7.779999999999999,208,1,61,0,-0.36882948875427246,0
0,0,1,0.5,4.52,206,0,53,0,-0.1938706636428833,0
50,0,0,0.875,2.3000000000000003,206,1,52,0,0.1536550521850586,0
0,0,1,0.0625,2.2600000000000002,209,1,64,0,-0.1938706636428833,0
0,0,1,2.5,5.34,208,1,59,0,-0.1938706636428833,0
800,0,1,4,5.88,208,1,60,4,-0.24599586427211761,0
0,0,1,8,2.48,208,0,62,0,-0.4916630983352661,0
500,0,1,31.25,7.699999999999999,204,1,48,0,0.27648866176605225,0
200,0,1,1.75,3.66,207,1,55,0,-0.07103703171014786,0
0,0,1,0.6875,5.08,706,0,295,0,-0.4916630983352661,0
0,1,1,0.5,1.58,207,0,58,0,-0.31670427322387695,0
0,0,0,0,2.44,706,0,299,0,-0.1441373974084854,0
100,0,0,0.25,5.5,706,1,294,0,-0.1938706636428833,0
200,0,1,3.75,0.82,207,0,55,0,-0.1938706636428833,0
0,0,1,0.25,4.32,209,0,63,0,-0.4916630983352661,0
400,0,0,0.935,6.3999999999999995,104,1,23,0,0.1536550521850586,0
0,0,1,0.75,3.9400000000000004,207,1,56,0,0.03082142397761345,0
0,0,1,1.25,2.96,706,1,295,0,0.03082142397761345,0
0,0,1,3.75,5.076666666666666,208,1,62,0,-0.31670427322387695,0
0,0,1,0,4.06,202,1,44,0,-0.4916630983352661,0
400,0,1,10.75,8.6,208,1,59,0,-0.1938706636428833,0
1000,0,0,3.8125,7.039999999999999,706,1,293,0,1.8355625867843628,0
0,0,1,43.375,5.800000000000001,207,1,55,0,-0.07103703171014786,0
100,1,1,1.25,5.84,207,1,58,0,-0.07103703171014786,0
200,1,1,1.125,4.38,207,1,58,0,-0.31670427322387695,0
0,0,1,11.75,4.84,201,0,41,0,-0.1938706636428833,0
100,1,1,1.0125000000000002,10.051666666666666,103,1,16,0,-0.1938706636428833,0
0,0,1,5.125,5.72,208,1,60,0,-0.4916630983352661,0
0,0,1,1,1.56,706,0,295,0,-0.4916630983352661,0
0,0,0,0.375,1.8199999999999998,706,1,299,0,-0.31670427322387695,0
0,0,1,1.3125,2.4,206,0,51,0,-0.021303776651620865,0
150,0,1,4.875,3.64,209,0,64,0,0.1536550521850586,0
0,0,0,0.75,2.7199999999999998,206,0,52,0,-0.4916630983352661,0
0,0,1,5.5,4.76,208,1,62,0,-0.1938706636428833,0
0,0,1,0.5,2.6799999999999997,206,0,53,0,-0.4916630983352661,0
0,0,1,0.5,2.38,207,1,56,0,-0.31670427322387695,0
0,0,1,1.25,3.66,206,1,51,0,-0.1938706636428833,0
75,0,0,1.25,1.66,706,1,293,0,-0.31670427322387695,0
15,0,1,6.75,4.8933333333333335,207,1,55,0,-0.1938706636428833,0
100,0,0,0.5,0.82,706,0,293,0,-0.36882948875427246,0
30,0,1,0.375,4,207,0,56,0,-0.36882948875427246,0
150,0,0,1.6500000000000001,8.14,105,0,28,0,-0.1441373974084854,0
0,0,0,0.25,3.2699999999999996,706,0,299,0,-0.4916630983352661,0
200,0,1,1.0625,3.7199999999999998,207,1,55,0,0.19599413871765137,0
50,1,1,61.5,9.906666666666666,207,1,58,0,-0.07103703171014786,0
0,0,0,2,4.278333333333333,206,0,52,0,0.1536550521850586,0
0,0,1,0.81,3.32,103,0,13,1,-0.36882948875427246,0
55,0,1,0.5,4.04,208,1,59,0,-0.31670427322387695,0
0,0,1,1.62,2.8766666666666665,103,1,13,0,-0.31670427322387695,0
0,0,1,2.5,1.68,207,0,55,0,-0.1938706636428833,0
0,0,1,2,1.62,208,0,62,0,-0.4916630983352661,0
400,0,1,6,7.4799999999999995,208,1,62,0,0.7799348831176758,0
400,0,0,1,6.76,706,0,293,0,-0.4916630983352661,0
0,0,1,0,0.82,207,0,57,0,-0.31670427322387695,0
0,0,1,0,7.82,208,1,61,26,0.13116775453090668,0
0,0,0,1.75,5.16,706,1,294,0,-0.36882948875427246,0
400,0,1,1.5,10.833333333333332,706,1,295,0,0.1536550521850586,0
100,0,1,4.125,5.49,207,1,55,0,-0.36882948875427246,0
100,0,1,1,7.42,706,1,295,0,0.1536550521850586,0
100,0,1,1.5,0.84,208,0,61,0,-0.1938706636428833,0
0,1,1,1.8225000000000002,4.4399999999999995,103,0,17,0,-0.31670427322387695,0
0,0,1,0,3.2399999999999998,209,1,63,0,-0.4916630983352661,0
0,0,1,1,5.9399999999999995,208,0,61,0,-0.4916630983352661,0
0,0,1,0.25,3.413333333333333,706,0,295,0,-0.31670427322387695,0
0,1,1,0.375,3.14,207,0,58,0,-0.4916630983352661,0
0,0,1,5.5,3.51,206,1,53,0,-0.1938706636428833,0
0,0,0,0.25,2.34,706,0,294,0,-0.4916630983352661,0
250,0,1,4.375,4.92,208,1,61,0,-0.1938706636428833,0
0,0,1,6.125,0.82,209,0,63,0,-0.1938706636428833,0
0,1,1,6.625,6.16,105,1,31,0,-0.36882948875427246,0
1200,0,1,7,6.33,501,1,184,0,3.423018217086792,0
0,0,1,1.375,5.46,206,0,51,0,0.05179658904671669,0
0,0,1,1.25,4.4399999999999995,201,1,41,0,0.1536550521850586,0
100,0,1,1.125,2.62,207,1,57,6,-0.07103703171014786,0
0,0,0,0,3.6100000000000003,103,1,18,0,-0.1938706636428833,0
0,1,1,5,3.9,207,1,58,0,-0.31670427322387695,0
0,0,1,1.25,5.340000000000001,206,1,51,0,-0.07103703171014786,0
0,0,0,0.4375,6.859999999999999,106,1,36,0,1.7724201679229736,0
300,0,1,0.5,4.733333333333333,703,1,284,0,0.27648866176605225,0
150,1,0,1.745,3,103,1,20,1,0.4324091672897339,0
800,0,1,51,1.5233333333333334,208,1,59,13,0.27648866176605225,0
100,0,1,3.625,4.88,209,1,63,0,0.1536550521850586,0
0,0,0,1,3.32,706,1,293,0,-0.36882948875427246,0
0,0,1,2.25,2.68,608,0,254,0,-0.31670427322387695,0
0,0,1,2.5625,4.140000000000001,201,1,41,0,-0.36882948875427246,0
0,0,1,2.875,2.546666666666667,207,0,56,0,-0.36882948875427246,0
0,0,0,1.5,5.053333333333334,206,1,52,0,-0.36882948875427246,0
4000,1,1,22,1.3183333333333334,706,1,298,0,3.095290422439575,0
200,0,1,0.625,5.665,202,1,43,0,-0.1938706636428833,0
50,0,1,3,3.92,201,1,41,0,-0.1938706636428833,0
0,0,1,0,3.14,208,1,60,0,-0.07103703171014786,0
300,0,1,4.5,5.18,208,1,60,0,-0.1938706636428833,0
1000,1,1,7.290000000000001,2.995,103,1,15,9,-0.07103703171014786,0
0,0,1,0,1.88,207,1,56,0,-0.021303776651620865,0
300,0,0,0.5,0.82,206,0,52,0,-0.31670427322387695,0
0,0,0,0.5,6.199999999999999,206,1,54,0,0.1536550521850586,0
0,0,0,1.25,3.8600000000000003,706,1,293,0,-0.1938706636428833,0
100,0,1,2,2.7,202,1,44,0,-0.07103703171014786,0
600,0,1,3.25,9.03,201,1,41,0,0.1536550521850586,0
0,0,0,0.75,8.68,704,1,286,0,-0.1938706636428833,0
0,0,1,3,4.34,208,0,61,0,-0.36882948875427246,0
50,0,1,1.875,4,201,1,41,0,-0.31670427322387695,0
350,0,0,1.125,9.18,101,1,9,0,-0.1938706636428833,0
400,0,1,5.715000000000001,2.54,208,1,59,0,-0.1938706636428833,0
0,1,1,1.875,4.3100000000000005,406,1,172,0,-0.31670427322387695,0
0,0,0,10.5,2.46,206,0,52,0,-0.4916630983352661,0
0,0,1,6.465,8.92,208,1,59,0,-0.36882948875427246,0
0,0,1,2.875,5.609999999999999,208,1,61,0,-0.1938706636428833,0
200,1,1,2.43,6.54,103,0,17,0,-0.31670427322387695,0
1200,0,1,40.25,9.82,208,1,61,0,0.9027684926986694,0
0,0,0,1,4.779999999999999,706,1,293,0,-0.36882948875427246,0
200,0,1,1.75,6.506666666666666,706,1,295,0,0.27648866176605225,0
0,0,1,1,4.96,206,0,51,0,-0.1938706636428833,0
200,0,1,3.25,6.68,207,1,55,0,-0.07103703171014786,0
0,0,1,2.5,4.9,201,1,41,0,-0.1938706636428833,0
0,0,1,2.25,3.9,207,0,57,0,-0.4916630983352661,0
150,0,1,50,6.039999999999999,208,1,61,0,0.03082142397761345,0
100,1,1,1.25,4.923333333333334,104,1,21,0,-0.4916630983352661,0
100,0,1,0.375,4.44,207,1,56,0,0.1536550521850586,0
0,0,1,8.5,7.700000000000001,103,1,13,0,0.4324091672897339,0
400,0,1,15.125,9.26,208,1,60,0,-0.1938706636428833,0
100,0,1,5.0625,5.42,207,1,55,0,-0.1938706636428833,0
0,0,0,0.25,2.52,206,1,54,0,-0.36882948875427246,0
0,0,1,0.25,6.000000000000001,706,0,295,0,-0.36882948875427246,0
0,0,0,0.5,5.5600000000000005,706,0,294,0,-0.24599586427211761,0
100,0,1,4.0600000000000005,4.359999999999999,208,1,61,2,-0.4916630983352661,0
50,0,0,1.4375,6.8500000000000005,206,1,54,0,-0.1938706636428833,0
0,0,0,1,2.7,706,1,299,0,-0.31670427322387695,0
0,0,1,8.75,3.8866666666666667,208,1,62,0,-0.1938706636428833,0
0,0,0,0,1.9100000000000001,205,1,50,0,-0.4916630983352661,0
0,0,1,3.75,1.58,207,1,55,0,-0.1938706636428833,0
0,0,1,0.935,6.300000000000001,208,1,59,0,-0.1938706636428833,0
0,0,0,0.25,4.16,706,0,293,0,-0.4916630983352661,0
0,0,0,1.5,5.67,206,1,54,0,-0.07103703171014786,0
0,0,1,3.3125,3.7199999999999998,201,1,41,0,0.17463020980358124,0
200,0,0,3.6875,8.073333333333334,206,1,52,0,-0.31670427322387695,0
0,1,0,0.875,4.56,407,1,179,0,-0.1938706636428833,NA
0,1,0,0.5,2.92,407,1,182,0,-0.4916630983352661,NA
0,1,0,1.375,4.6,407,1,179,0,-0.4916630983352661,NA
0,1,0,0.875,5.74,407,1,182,0,-0.36882948875427246,NA
0,1,0,0.875,4.56,407,1,179,0,0.1536550521850586,NA
0,1,0,0.6875,5.01,407,1,182,0,-0.31670427322387695,NA
0,1,1,1.5,3.52,407,0,180,0,-0.4916630983352661,NA
0,1,1,1.5,6.7,407,1,180,0,-0.4916630983352661,NA
0,1,0,1.625,4.68,407,1,179,0,-0.1938706636428833,NA
0,1,1,0.875,4.92,407,1,180,0,-0.31670427322387695,NA
0,0,1,1.375,7.4399999999999995,404,1,159,0,-0.07103703171014786,NA
0,1,0,0.4375,2.5,407,1,179,0,-0.4916630983352661,NA
0,1,1,2.25,11.95,407,1,180,0,0.644989550113678,NA
0,1,0,0.4375,2.46,407,1,182,0,-0.4916630983352661,NA
0,1,0,0.875,3.6399999999999997,407,1,179,0,-0.31670427322387695,NA
0,0,1,0.5,4.18,407,1,181,0,-0.31670427322387695,NA
0,0,1,1.1875,4.72,407,1,181,0,-0.4916630983352661,NA
0,1,1,0.25,4.74,407,1,180,0,-0.4916630983352661,NA
0,1,1,0.75,4.425,407,0,180,0,0.03082142397761345,NA
0,1,1,1,1.62,407,0,180,0,-0.4916630983352661,NA
0,1,0,1,6.02,407,1,179,0,-0.4916630983352661,NA
0,1,0,0.25,3.0599999999999996,407,0,179,0,-0.4916630983352661,NA
0,1,0,3.5,4.619999999999999,407,1,179,0,-0.4916630983352661,NA
0,1,1,0.5,2.44,407,1,180,0,-0.4916630983352661,NA
0,1,0,0.875,4,407,0,179,0,-0.1441373974084854,NA
0,1,0,0.75,4,407,1,179,0,-0.4916630983352661,NA
0,1,0,0.4375,6.31,407,1,179,0,-0.1938706636428833,NA
0,1,1,0.75,3.4399999999999995,407,0,180,0,-0.4916630983352661,NA
0,1,1,0.3125,2.5199999999999996,407,1,180,0,-0.4916630983352661,NA
0,1,0,0.625,3,407,0,182,0,-0.4916630983352661,NA
0,0,1,0.5,2.79,407,1,178,0,-0.4916630983352661,NA
0,1,0,0.3125,3.96,407,1,179,0,-0.4916630983352661,NA
0,1,0,0.3125,5.18,407,1,182,0,-0.4916630983352661,NA
0,1,0,0.5,4.66,407,1,182,0,0.27648866176605225,NA
0,0,1,1.1875,3.7199999999999998,407,1,181,0,-0.4916630983352661,NA
0,0,1,0.625,3.7399999999999998,407,1,178,0,-0.1441373974084854,NA
0,0,1,0.875,4.46,407,1,181,0,-0.4916630983352661,NA
0,0,1,1.1875,3.51,407,1,178,0,-0.1938706636428833,NA
0,0,1,1.1875,2.7800000000000002,407,0,181,0,-0.4916630983352661,NA
0,0,1,1.125,3.4,407,0,181,0,-0.36882948875427246,NA
300,1,0,3,6.32,407,1,179,0,0.1536550521850586,NA
0,1,0,1.25,3.76,407,1,179,0,-0.31670427322387695,NA
0,1,0,1.3125,4.72,407,1,179,0,-0.1938706636428833,NA
0,1,0,0.3125,1.58,407,1,182,0,-0.31670427322387695,NA
0,1,0,1.75,4.279999999999999,407,1,179,0,-0.31670427322387695,NA
0,1,0,0.875,5.1,407,0,182,0,-0.31670427322387695,NA
0,1,1,0.625,3.38,407,1,180,0,-0.4916630983352661,NA
0,1,1,0.8125,5.26,407,1,180,0,-0.4916630983352661,NA
0,0,1,1.125,2.64,407,1,181,0,-0.1938706636428833,NA
0,1,0,0.5625,3.433333333333333,407,1,182,0,-0.4916630983352661,NA
0,0,1,0.4375,2.3533333333333335,407,0,181,0,-0.36882948875427246,NA
0,0,1,0.3125,1.8599999999999999,407,0,178,0,-0.4916630983352661,NA
0,1,0,0.875,3.98,407,1,179,0,-0.4916630983352661,NA
0,0,1,0.9375,7.209999999999999,407,1,181,0,-0.4916630983352661,NA
0,1,0,1.625,6.1899999999999995,407,1,182,0,-0.4916630983352661,NA
0,1,0,0.25,2.3000000000000003,407,1,179,0,-0.1938706636428833,NA
0,1,1,0.875,2.6599999999999997,407,1,180,0,-0.1938706636428833,NA
0,0,1,0.75,2.88,407,1,181,0,-0.4916630983352661,NA
0,0,1,0.5,7.36,407,1,178,0,-0.1938706636428833,NA
300,0,1,1.8125,3.76,407,0,181,0,-0.36882948875427246,NA
0,0,1,1.4375,1.1533333333333333,407,0,181,0,-0.4916630983352661,NA
0,0,1,0.4375,2.993333333333333,407,0,181,0,-0.4916630983352661,NA
0,1,1,1,4.76,407,1,180,0,-0.31670427322387695,NA
0,0,0,1.25,2.7199999999999998,604,1,220,0,-0.1938706636428833,NA
0,1,0,15.5,8.430000000000001,604,1,216,0,-0.31670427322387695,NA
0,1,0,2.4050000000000002,4.64,604,0,218,0,-0.4916630983352661,NA
0,0,0,0.9375,5.32,406,1,170,0,0.03082142397761345,NA
0,0,0,2.5,4.02,604,1,217,0,-0.07103703171014786,NA
0,0,1,0.25,3.88,401,1,139,0,-0.4916630983352661,NA
0,0,1,0,1.04,607,0,244,0,0.03082142397761345,NA
0,1,0,2.9375,3.94,604,1,219,0,-0.36882948875427246,NA
0,0,0,0.75,5.34,406,1,171,0,0.1536550521850586,NA
0,0,1,1.25,7.299999999999999,401,1,139,0,-0.36882948875427246,NA
0,1,0,2.75,3.2399999999999998,604,1,216,0,-0.31670427322387695,NA
0,1,0,1.125,3.9400000000000004,604,1,216,0,-0.1938706636428833,NA
0,1,0,6.43,2.3000000000000003,604,1,218,0,-0.4916630983352661,NA
0,0,0,0,1.6633333333333333,604,0,220,0,-0.4916630983352661,NA
0,1,0,0,4.8,604,1,218,0,-0.31670427322387695,NA
0,0,0,3.75,3.4699999999999998,604,1,217,0,-0.1938706636428833,NA
0,0,1,1.25,3.28,608,1,252,0,-0.4916630983352661,NA
0,0,0,1.5,3.96,604,1,217,0,-0.36882948875427246,NA
0,0,0,1.25,1.84,604,1,217,0,-0.36882948875427246,NA
0,1,0,0.81,1.62,604,0,218,0,-0.4916630983352661,NA
0,0,0,2.5,5.26,604,1,217,0,-0.07103703171014786,NA
0,0,1,1.5,6.62,401,1,137,0,0.10152984410524368,NA
100,0,0,2.8125,5.0200000000000005,604,1,217,0,-0.07103703171014786,NA
0,0,1,0.5,7.0600000000000005,401,0,137,0,-0.31670427322387695,NA
0,1,0,2.5,5.95,604,1,219,0,-0.1938706636428833,NA
0,0,1,1.125,5.1,401,1,137,0,-0.31670427322387695,NA
0,1,0,5.7,4.66,604,1,216,0,-0.24599586427211761,NA
0,0,1,2.125,4.23,401,1,137,0,-0.07103703171014786,NA
0,0,0,0.25,0.74,401,0,138,0,-0.4916630983352661,NA
400,1,0,3.8475000000000006,6.6866666666666665,103,1,20,0,1.6164997816085815,NA
0,1,0,2,7.56,604,1,216,0,-0.07103703171014786,NA
0,1,0,3.5,6.56,604,1,216,0,-0.07103703171014786,NA
0,0,0,1.25,6.800000000000001,604,1,217,0,-0.31670427322387695,NA
0,1,0,1,3.4899999999999998,604,1,216,0,-0.36882948875427246,NA
0,1,0,5.125,3.38,604,0,216,0,-0.31670427322387695,NA
0,1,0,1.5,10.056666666666665,604,1,219,0,-0.1938706636428833,NA
0,0,1,0.75,5.11,401,1,137,0,-0.4916630983352661,NA
0,1,0,1.25,1.8199999999999998,604,1,219,0,-0.1938706636428833,NA
0,0,1,1.75,4.6,402,1,141,0,0.4324091672897339,NA
0,1,0,0,6.261666666666667,604,0,219,0,-0.4916630983352661,NA
0,0,0,1.3125,0.4933333333333333,406,0,171,0,-0.4916630983352661,NA
0,0,1,0,0.74,406,0,173,0,-0.4916630983352661,NA
0,1,0,5.875,6.58,604,1,219,0,-0.36882948875427246,NA
0,0,1,0.75,4.84,401,1,139,0,0.27648866176605225,NA
0,0,1,3,6.726666666666667,401,1,137,0,-0.36882948875427246,NA
0,1,0,0.81,5.210000000000001,604,0,218,0,-0.36882948875427246,NA
0,0,0,0.625,3.2,604,0,220,0,-0.4916630983352661,NA
0,0,1,0.5625,6.2,401,1,137,0,-0.07103703171014786,NA
0,0,0,1,5.300000000000001,604,1,217,0,-0.1938706636428833,NA
0,1,0,11,4.539999999999999,604,1,216,0,-0.1938706636428833,NA
0,1,0,0,1.68,604,0,216,0,-0.4916630983352661,NA
0,1,0,2.2275,6.8,604,1,218,0,-0.1938706636428833,NA
0,0,0,2.25,2.08,604,0,217,0,-0.1938706636428833,NA
0,1,0,11,5.4,604,1,216,0,-0.4916630983352661,NA
400,1,0,1.62,5.21,604,0,219,0,-0.36882948875427246,NA
0,1,0,2.1550000000000002,6.88,604,1,219,0,-0.1938706636428833,NA
0,1,0,0.0625,7.326666666666666,604,1,219,0,-0.4916630983352661,NA
0,0,0,8.25,3.84,604,1,217,0,-0.36882948875427246,NA
0,1,0,1,6.039999999999999,604,1,216,0,-0.1938706636428833,NA
0,0,0,0,2.78,406,1,168,0,-0.4916630983352661,NA
0,1,0,1,3.2399999999999998,604,1,218,0,-0.1938706636428833,NA
0,0,0,1,3.9,604,1,217,0,-0.07103703171014786,NA
0,0,0,6,2.6999999999999997,604,1,217,0,0.17463020980358124,NA
0,1,0,1.5,3.6199999999999997,604,1,218,0,-0.1938706636428833,NA
500,1,1,2.375,4.5,611,1,265,0,-0.1938706636428833,NA
0,1,0,1,3.26,604,1,219,0,-0.1938706636428833,NA
0,0,0,1.25,5.54,604,1,217,0,-0.4916630983352661,NA
0,1,0,0.5,0.74,604,0,219,0,-0.4916630983352661,NA
0,0,0,1,4.130000000000001,604,1,217,0,-0.1938706636428833,NA
0,0,0,0.5,3,604,1,220,0,-0.31670427322387695,NA
0,1,0,1.75,4.34,604,0,216,0,-0.31670427322387695,NA
0,0,0,14.5,7.6,604,1,217,0,-0.07103703171014786,NA
0,1,0,24,8.559999999999999,604,1,218,0,-0.4916630983352661,NA
0,1,0,22.75,8.87,604,1,218,0,-0.31670427322387695,NA
0,1,0,3,0.88,604,0,219,0,-0.31670427322387695,NA
